date,ce_entry,pe_entry,ce_sl,pe_sl,ce_exit,ce_exit_time,pe_exit,pe_exit_time,entry,exit,diff
28/10/2016,132.65,137.55,159.18,165.06,107.65,15:15:59,166,11:19:59,270.2,273.65,-3.45
1/11/2016,123.1,130.45,147.72,156.54,149.7,11:59:59,132,15:15:59,253.55,281.7,-28.15
2/11/2016,109.65,94.8,131.58,113.76,85.5,15:15:59,114.5,10:51:59,204.45,200,4.45
3/11/2016,47.35,63,56.82,75.6,0.05,15:15:59,76.3,11:29:59,110.35,76.35,34
4/11/2016,239.55,217.3,287.46,260.76,222.8,15:15:59,262.3,11:33:59,456.85,485.1,-28.25
7/11/2016,223.6,223.7,268.32,268.44,239.75,15:15:59,200.25,15:15:59,447.3,440,7.3
8/11/2016,209.2,237.7,251.04,285.24,253.9,15:03:59,175.55,15:15:59,446.9,429.45,17.45
9/11/2016,200.4,260.9,240.48,313.08,244.3,12:50:59,331.2,10:33:59,461.3,575.5,-114.2
10/11/2016,72.75,72.55,87.3,87.06,89.95,10:44:59,92.1,10:30:59,145.3,182.05,-36.75
11/11/2016,281.55,241.5,337.86,289.8,143.95,15:15:59,295,12:24:59,523.05,438.95,84.1
15/11/2016,244,228.1,292.8,273.72,54.7,15:15:59,274.65,10:32:59,472.1,329.35,142.75
16/11/2016,175.95,185,211.14,222,51.4,15:15:59,225.7,10:34:59,360.95,277.1,83.85
17/11/2016,111.65,68.15,133.98,81.78,138.35,10:27:59,89.8,13:50:59,179.8,228.15,-48.35
18/11/2016,242,174.9,290.4,209.88,294.45,12:47:59,210,14:20:59,416.9,504.45,-87.55
21/11/2016,197.3,193.75,236.76,232.5,83.5,15:15:59,234,10:36:59,391.05,317.5,73.55
22/11/2016,189,165.4,226.8,198.48,229.75,10:43:59,93.75,15:15:59,354.4,323.5,30.9
23/11/2016,117.65,138.95,141.18,166.74,142.25,10:58:59,81.4,15:15:59,256.6,223.65,32.95
24/11/2016,64.9,67.05,77.88,80.46,0.15,15:15:59,81.25,11:12:59,131.95,81.4,50.55
25/11/2016,220.95,170.8,265.14,204.96,272.4,10:59:59,103,15:15:59,391.75,375.4,16.35
28/11/2016,179.3,177.3,215.16,212.76,237.95,10:50:59,164.15,15:15:59,356.6,402.1,-45.5
29/11/2016,154.2,145.35,185.04,174.42,64.65,15:15:59,187.45,13:58:59,299.55,252.1,47.45
30/11/2016,100.75,120.35,120.9,144.42,121.95,13:35:59,14.45,15:15:59,221.1,136.4,84.7
1/12/2016,51.4,74,61.68,88.8,0.05,15:15:59,93,10:53:59,125.4,93.05,32.35
2/12/2016,288.65,235,346.38,282,354.45,13:28:59,217,15:15:59,523.65,571.45,-47.8
5/12/2016,218,250.1,261.6,300.12,265,13:58:59,164.9,15:15:59,468.1,429.9,38.2
6/12/2016,196.1,205,235.32,246,236.45,11:36:59,169,15:15:59,401.1,405.45,-4.35
7/12/2016,155.5,177.95,186.6,213.54,188,11:34:59,225.6,14:30:59,333.45,413.6,-80.15
8/12/2016,82.7,32,99.24,38.4,102,13:46:59,39,11:25:59,114.7,141,-26.3
9/12/2016,197.85,182.95,237.42,219.54,251.65,11:40:59,114.85,15:15:59,380.8,366.5,14.3
12/12/2016,172.95,163.7,207.54,196.44,103.25,15:15:59,199,14:22:59,336.65,302.25,34.4
13/12/2016,120.8,180.35,144.96,216.42,150,13:37:59,118.4,15:15:59,301.15,268.4,32.75
14/12/2016,123.3,134.5,147.96,161.4,150.95,13:54:59,167,13:06:59,257.8,317.95,-60.15
15/12/2016,53.7,46.7,64.44,56.04,0.05,15:15:59,58.4,10:27:59,100.4,58.45,41.95
16/12/2016,129.95,184.2,155.94,221.04,103,15:15:59,226.5,12:24:59,314.15,329.5,-15.35
19/12/2016,119.2,122,143.04,146.4,105.9,15:15:59,122.05,15:15:59,241.2,227.95,13.25
20/12/2016,90.6,98.8,108.72,118.56,40.9,15:15:59,123,11:11:59,189.4,163.9,25.5
21/12/2016,98.85,53,118.62,63.6,58.3,15:15:59,64.15,11:05:59,151.85,122.45,29.4
22/12/2016,62,31.9,74.4,38.28,0.35,15:15:59,38.55,10:35:59,93.9,38.9,55
23/12/2016,173.65,104.2,208.38,125.04,208.6,11:34:59,83,15:15:59,277.85,291.6,-13.75
26/12/2016,106.1,130.05,127.32,156.06,90,15:15:59,123.05,15:15:59,236.15,213.05,23.1
27/12/2016,87.35,93.5,104.82,112.2,105,14:09:59,25.3,15:15:59,180.85,130.3,50.55
28/12/2016,91.95,72.3,110.34,86.76,114.9,10:33:59,90.1,14:19:59,164.25,205,-40.75
29/12/2016,44.7,57.45,53.64,68.94,57,10:53:59,73.45,11:35:59,102.15,130.45,-28.3
30/12/2016,165,126.45,198,151.74,200,14:39:59,127.1,15:15:59,291.45,327.1,-35.65
2/1/2017,135.6,115.45,162.72,138.54,113,15:15:59,139,10:36:59,251.05,252,-0.95
3/1/2017,83.6,141.55,100.32,169.86,101.75,10:34:59,191.7,13:17:59,225.15,293.45,-68.3
4/1/2017,93.2,85,111.84,102,29.4,15:15:59,109,10:44:59,178.2,138.4,39.8
5/1/2017,62.1,28,74.52,33.6,74.55,11:22:59,0.1,15:16:59,90.1,74.65,15.45
6/1/2017,131,137,157.2,164.4,106.55,15:15:59,167.8,10:49:59,268,274.35,-6.35
9/1/2017,115,118.5,138,142.2,106.85,15:15:59,110.4,15:15:59,233.5,217.25,16.25
10/1/2017,104,90,124.8,108,129.4,13:46:59,55.15,15:15:59,194,184.55,9.45
11/1/2017,58.65,80.85,70.38,97.02,72,10:59:59,11.6,15:15:59,139.5,83.6,55.9
12/1/2017,23.15,73.5,27.78,88.2,29,10:52:59,12.8,15:15:59,96.65,41.8,54.85
13/01/2017,129.1,138.5,154.92,166.2,157,10:48:59,89.05,15:15:59,267.6,246.05,21.55
13/01/2017,129.1,138.5,154.92,166.2,157,10:48:59,89.05,15:15:59,267.6,246.05,21.55
16/01/2017,116.6,126.85,139.92,152.22,142.85,12:53:59,69.6,15:15:59,243.45,212.45,31
17/01/2017,122,92.4,146.4,110.88,96.35,15:15:59,115,10:40:59,214.4,211.35,3.05
18/01/2017,70.6,96.25,84.72,115.5,29.95,15:15:59,118.7,11:06:59,166.85,148.65,18.2
19/01/2017,38.45,46.8,46.14,56.16,46.95,11:21:59,0.1,15:18:59,85.25,47.05,38.2
20/01/2017,139.95,123.9,167.94,148.68,74.8,15:15:59,170.05,13:00:59,263.85,244.85,19
20/01/2017,139.95,123.9,167.94,148.68,74.8,15:15:59,170.05,13:00:59,263.85,244.85,19
23/01/2017,140.45,81.75,168.54,98.1,171,10:49:59,101.9,12:32:59,222.2,272.9,-50.7
24/01/2017,71.8,75,86.16,90,87.2,14:41:59,91.25,10:36:59,146.8,178.45,-31.65
25/01/2017,17.95,73.55,21.54,88.26,21.6,10:34:59,0.1,15:15:59,91.5,21.7,69.8
25/01/2017,17.95,73.55,21.54,88.26,21.6,10:34:59,0.1,15:15:59,91.5,21.7,69.8
27/01/2017,264.95,197.2,317.94,236.64,322.8,12:05:59,186.15,15:15:59,462.15,508.95,-46.8
27/01/2017,264.95,197.2,317.94,236.64,322.8,12:05:59,186.15,15:15:59,462.15,508.95,-46.8
30/01/2017,238.9,272.8,286.68,327.36,203.1,15:15:59,298.55,15:15:59,511.7,501.65,10.05
31/01/2017,239,227.95,286.8,273.54,289,12:58:59,197.75,15:15:59,466.95,486.75,-19.8
1/2/2017,217.15,241.9,260.58,290.28,268.15,11:08:59,291.95,11:44:59,459.05,560.1,-101.05
2/2/2017,42.25,72.1,50.7,86.52,54.8,14:04:59,87.05,10:33:59,114.35,141.85,-27.5
3/2/2017,176.65,189,211.98,226.8,217.85,12:30:59,122.2,15:15:59,365.65,340.05,25.6
6/2/2017,191.5,149.4,229.8,179.28,146.1,15:15:59,183,13:32:59,340.9,329.1,11.8
7/2/2017,173,134.3,207.6,161.16,211,12:49:59,125.7,15:15:59,307.3,336.7,-29.4
8/2/2017,157.75,130.85,189.3,157.02,74.85,15:15:59,165,13:33:59,288.6,239.85,48.75
9/2/2017,42.95,60.8,51.54,72.96,53.9,10:26:59,73.2,10:26:59,103.75,127.1,-23.35
10/2/2017,148.1,152.9,177.72,183.48,112,15:15:59,185.65,13:40:59,301,297.65,3.35
10/2/2017,148.1,152.9,177.72,183.48,112,15:15:59,185.65,13:40:59,301,297.65,3.35
13/02/2017,109.45,147.2,131.34,176.64,100.25,15:15:59,180,11:59:59,256.65,280.25,-23.6
14/02/2017,135.75,92.5,162.9,111,132.05,15:15:59,113.1,11:41:59,228.25,245.15,-16.9
15/02/2017,95.95,75.65,115.14,90.78,32.85,15:15:59,103.5,11:13:59,171.6,136.35,35.25
16/02/2017,61.3,53,73.56,63.6,73.65,10:41:59,0.1,15:15:59,114.3,73.75,40.55
17/02/2017,111.65,217.55,133.98,261.06,134.7,11:53:59,262,13:18:59,329.2,396.7,-67.5
17/02/2017,111.65,217.55,133.98,261.06,134.7,11:53:59,262,13:18:59,329.2,396.7,-67.5
20/02/2017,154,109,184.8,130.8,184.95,12:47:59,61.6,15:15:59,263,246.55,16.45
21/02/2017,81.25,138,97.5,165.6,98.5,13:40:59,42.3,15:15:59,219.25,140.8,78.45
22/02/2017,87.9,90,105.48,108,60.95,15:15:59,111.1,13:03:59,177.9,172.05,5.85
23/02/2017,63.45,65.15,76.14,78.18,84,12:38:59,27.05,15:15:59,128.6,111.05,17.55
27/02/2017,157.15,121,188.58,145.2,106,15:15:59,147,10:45:59,278.15,253,25.15
28/02/2017,150,75,180,90,120.05,15:15:59,91.25,11:33:59,225,211.3,13.7
1/3/2017,96.75,68.25,116.1,81.9,76.15,15:15:59,84,11:21:59,165,160.15,4.85
2/3/2017,71.9,26.65,86.28,31.98,87.05,10:31:59,34,12:34:59,98.55,121.05,-22.5
3/3/2017,142,154.2,170.4,185.04,170.75,14:33:59,130,15:15:59,296.2,300.75,-4.55
6/3/2017,130.8,110.95,156.96,133.14,113.05,15:15:59,133.6,12:53:59,241.75,246.65,-4.9
7/3/2017,135.85,79,163.02,94.8,137.3,15:15:59,66.7,15:15:59,214.85,204,10.85
8/3/2017,89.75,81.95,107.7,98.34,68.3,15:15:59,101,10:58:59,171.7,169.3,2.4
9/3/2017,58.9,60.45,70.68,72.54,79,11:37:59,73.3,13:50:59,119.35,152.3,-32.95
10/3/2017,201.15,218.6,241.38,262.32,200,15:15:59,269.7,14:04:59,419.75,469.7,-49.95
10/3/2017,201.15,218.6,241.38,262.32,200,15:15:59,269.7,14:04:59,419.75,469.7,-49.95
14/03/2017,124.95,115.9,149.94,139.08,152.2,11:18:59,105.25,15:15:59,240.85,257.45,-16.6
15/03/2017,86,91.45,103.2,109.74,71.4,15:15:59,91.55,15:15:59,177.45,162.95,14.5
16/03/2017,66.05,32.65,79.26,39.18,38.8,15:15:59,0.1,15:15:59,98.7,38.9,59.8
17/03/2017,132.95,122.6,159.54,147.12,126.2,15:15:59,148.85,12:03:59,255.55,275.05,-19.5
17/03/2017,132.95,122.6,159.54,147.12,126.2,15:15:59,148.85,12:03:59,255.55,275.05,-19.5
20/03/2017,116.35,93.65,139.62,112.38,120.9,15:15:59,73.75,15:15:59,210,194.65,15.35
21/03/2017,91.35,71.9,109.62,86.28,57,15:15:59,95,10:32:59,163.25,152,11.25
22/03/2017,65,75.45,78,90.54,25,15:15:59,98.8,14:38:59,140.45,123.8,16.65
23/03/2017,40.5,35.3,48.6,42.36,51.4,10:47:59,0.05,15:15:59,75.8,51.45,24.35
24/03/2017,170.35,104.1,204.42,124.92,153.4,15:15:59,114.35,15:15:59,274.45,267.75,6.7
27/03/2017,114.5,131.5,137.4,157.8,144,14:43:59,162.95,12:15:59,246,306.95,-60.95
28/03/2017,90.45,103,108.54,123.6,110,10:41:59,83.35,15:15:59,193.45,193.35,0.1
29/03/2017,74.85,78.7,89.82,94.44,90.75,11:13:59,33.25,15:15:59,153.55,124,29.55
30/03/2017,32.15,57.15,38.58,68.58,40,13:19:59,68.6,10:49:59,89.3,108.6,-19.3
31/03/2017,153.5,130,184.2,156,122.25,15:15:59,166.05,15:02:59,283.5,288.3,-4.8
3/4/2017,98.55,145.95,118.26,175.14,120.6,14:01:59,85.45,15:15:59,244.5,206.05,38.45
5/4/2017,57.2,113.1,68.64,135.72,70.15,11:02:59,44.4,15:15:59,170.3,114.55,55.75
6/4/2017,64.2,64.75,77.04,77.7,82,14:32:59,78.6,10:36:59,128.95,160.6,-31.65
7/4/2017,103,133.9,123.6,160.68,48.7,15:15:59,162.75,14:43:59,236.9,211.45,25.45
10/4/2017,70.2,140.65,84.24,168.78,84.5,12:28:59,80.25,15:15:59,210.85,164.75,46.1
11/4/2017,85.05,92.55,102.06,111.06,109.85,10:33:59,33.55,15:15:59,177.6,143.4,34.2
12/4/2017,81.55,77.2,97.86,92.64,102.35,12:01:59,32.75,15:15:59,158.75,135.1,23.65
13/04/2017,63.95,35.45,76.74,42.54,0.75,15:15:59,42.6,10:33:59,99.4,43.35,56.05
13/04/2017,63.95,35.45,76.74,42.54,0.75,15:15:59,42.6,10:33:59,99.4,43.35,56.05
17/04/2017,132.85,97.15,159.42,116.58,137.15,15:15:59,76.95,15:15:59,230,214.1,15.9
18/04/2017,89.95,106,107.94,127.2,109.6,10:53:59,153.75,13:26:59,195.95,263.35,-67.4
19/04/2017,88.7,93.5,106.44,112.2,54,15:15:59,113.9,11:30:59,182.2,167.9,14.3
20/04/2017,35.6,48.35,42.72,58.02,44.8,10:37:59,10.5,15:15:59,83.95,55.3,28.65
21/04/2017,181.15,118.3,217.38,141.96,156.25,15:15:59,142,12:17:59,299.45,298.25,1.2
21/04/2017,181.15,118.3,217.38,141.96,156.25,15:15:59,142,12:17:59,299.45,298.25,1.2
24/04/2017,108.55,130,130.26,156,135,12:29:59,72.6,15:15:59,238.55,207.6,30.95
25/04/2017,99.9,103.15,119.88,123.78,120.65,12:44:59,54.3,15:15:59,203.05,174.95,28.1
26/04/2017,85.1,105.6,102.12,126.72,89.55,15:15:59,127.5,14:31:59,190.7,217.05,-26.35
27/04/2017,49.05,45.3,58.86,54.36,60,10:36:59,0.2,15:15:59,94.35,60.2,34.15
28/04/2017,128.65,130.05,154.38,156.06,156.55,10:40:59,65.45,15:15:59,258.7,222,36.7
28/04/2017,128.65,130.05,154.38,156.06,156.55,10:40:59,65.45,15:15:59,258.7,222,36.7
2/5/2017,99.4,106,119.28,127.2,74.5,15:15:59,130,10:43:59,205.4,204.5,0.9
3/5/2017,102,84.5,122.4,101.4,76,15:15:59,105,11:13:59,186.5,181,5.5
4/5/2017,17.6,77.1,21.12,92.52,22,11:26:59,0.05,15:15:59,94.7,22.05,72.65
5/5/2017,107,203.45,128.4,244.14,71.15,15:15:59,248.8,12:00:59,310.45,319.95,-9.5
8/5/2017,135.65,122,162.78,146.4,167.95,11:13:59,93.1,15:15:59,257.65,261.05,-3.4
9/5/2017,105.6,109.25,126.72,131.1,130.25,13:11:59,85,15:15:59,214.85,215.25,-0.4
10/5/2017,94.5,73.05,113.4,87.66,78.35,15:15:59,56,15:15:59,167.55,134.35,33.2
11/5/2017,40.5,39.35,48.6,47.22,48.8,10:37:59,48.9,15:02:59,79.85,97.7,-17.85
12/5/2017,105,146,126,175.2,59.95,15:15:59,175.7,11:55:59,251,235.65,15.35
12/5/2017,105,146,126,175.2,59.95,15:15:59,175.7,11:55:59,251,235.65,15.35
